Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tomkiewicz, Aleshia | Visited Node Sequence : ->(Empty root node)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Brossoit, Jeff | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->Breheny, Lynna(R)->Brigham, Wilda(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hopman, Shantay | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->Hysom, Joaquin(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Jirsa, Chantay | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(L)->Julio, Dewitt(L)->Joulwan, Eva(L)->Jessie, Ashley(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Stpierrie, Keneth | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(L)->Sugai, Vashti(L)->Strejan, Edward(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rampy, Alton | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Teisberg, Patrick | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Merriam, Theron | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(L)->Mercik, Elden(R)->Meyerhoff, German(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Seelig, Pilar | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(L)->Semenza, Leigha(L)->Seeger, Walker(R)->Selma, Billy(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Argiro, Lashunda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(L)->Ansbro, Alyssa(R)->Arey, Nada(R)->Arlinghaus, Remedios(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Chiphe, Verda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(R)->Cellucci, Val(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tropp, Ashley | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(R)->Torrain, Vivienne(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Havely, Vesta | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ritthaler, Emogene | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(R)->Rodamis, Shaunna(L)->Rivet, Tu(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mordhorst, Shayne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(L)->Mosseri, Alba(L)->Moonshower, Lyndia(R)->Mortenson, Maryln(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Charry, Franchesca | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(R)->Cellucci, Val(R)->Chiphe, Verda(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ringlein, Elmira | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(R)->Rodamis, Shaunna(L)->Rivet, Tu(L)->Ritthaler, Emogene(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Madlem, Destiny | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(R)->Makuch, Kerrie(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Szumski, Gaston | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(R)->Szpak, Melita(R)->Talentino, Erasmo(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mittler, Ronna | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(R)->Moeder, Ayesha(L)->Miyashiro, Dallas(L)->Milne, Tanja(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Poisso, Angelica | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(R)->Puskarich, Thad(L)->Polintan, Jaleesa(L)->Poitra, Mohammad(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Arzilli, Casie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(L)->Ansbro, Alyssa(R)->Arey, Nada(R)->Arlinghaus, Remedios(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cocherell, Magdalene | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(L)->Cornelison, Marylin(L)->Consolazio, Maybelle(L)->Conatser, Deja(L)->Colamarino, Melda(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gath, Erasmo | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(L)->Gauthier, Terry(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ziv, Rosalia | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(R)->Zuehl, Orville(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Cronholm, Lyda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(L)->Cornelison, Marylin(R)->Cowser, Sol(R)->Cratch, Abraham(R)->Creecy, Lisbeth(R)->Crete, Luke(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Stueber, Lisandra | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(L)->Sugai, Vashti(L)->Strejan, Edward(R)->Strimple, Eliz(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Prok, Sabina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(R)->Puskarich, Thad(L)->Polintan, Jaleesa(R)->Pomarico, Sherell(R)->Przybyl, Janna(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gomoran, Elenore | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Capra, Brynn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(L)->Casalenda, Denny(L)->Carsten, Kaycee(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Flory, Leeann | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(L)->Fleckles, Malcom(R)->Fletchen, Leota(R)->Flotow, Tamekia(L)->Flori, Pearlie(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Steimer, Janet | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(L)->Stanwick, Graham(R)->Sterback, Jacki(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mellom, Lewis | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(L)->Meenan, Alexia(R)->Mias, Hubert(L)->Mercik, Elden(L)->Meinert, Dino(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Driscol, Jestine | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(R)->Drawe, Elbert(R)->Dubberly, Madalyn(L)->Drozdenko, Gerald(L)->Driesenga, Tonja(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Parks, Tatum | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Bendle, Kayleigh | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(L)->Bleile, Gene(L)->Besong, Chantell(L)->Belyea, Dwight(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Imondi, Lili | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->Hysom, Joaquin(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Senechal, Sunshine | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(R)->Semrad, Isaac(R)->Shuhi, Francisca(L)->Shadd, Maia(L)->Setter, Melvin(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Heier, Remona | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(R)->Hilcher, Daryl(L)->Hedegore, Roxanne(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Carris, Gail | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(R)->Casper, Earnestine(L)->Casalenda, Denny(L)->Carsten, Kaycee(L)->Capra, Brynn(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Oropeza, Dong | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(L)->Outhouse, Nathan(L)->Otey, Ula(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ocacio, Larue | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(R)->Noonon, Janessa(R)->Nuckolls, Veronique(R)->Okoren, Geraldo(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sonkens, Goldie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(R)->Sperazza, Vernice(L)->Smethers, Louann(R)->Sovel, Wade(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Plues, Shelia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(R)->Pince, Celestina(R)->Pogorelc, Emily(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Araiza, Narcisa | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(L)->Ansbro, Alyssa(R)->Arey, Nada(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Frede, Evelynn | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(R)->Fulda, Elinore(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Calaf, Arlean | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(R)->Clapham, Tina(L)->Chisum, Tequila(L)->Cantua, Shawana(L)->Burau, Allene(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Yu, Tamra | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(L)->Yadao, Lindsay(R)->Yurich, Cheryll(L)->Yaklin, Nina(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Maricle, Dusti | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(L)->Maraia, Telma(R)->Marchetta, Carey(R)->Marola, Cristina(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Donham, Aracelis | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(L)->Dondero, Casey(R)->Donn, Ashanti(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Fredrikson, Filiberto | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(R)->Fulda, Elinore(L)->Frede, Evelynn(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Stackpole, Leana | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(L)->Stanwick, Graham(L)->Stamps, Rosalind(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Homer, Man | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->Hysom, Joaquin(L)->Hopman, Shantay(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Asley, Lennie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(L)->Babineaux, Myong(L)->Atkison, Carolynn(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Naomi, Arletta | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(L)->Neufville, Rory(L)->Nesset, Cristen(L)->Moussette, Odette(R)->Muns, In(R)->Nahmias, Tula(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Perera, Chana | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->Peay, Margot(R)->Pelayo, Clarinda(R)->Pelzer, Eugene(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Pao, Nell | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(L)->Parks, Tatum(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Heilig, Antonio | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(R)->Hilcher, Daryl(L)->Hedegore, Roxanne(R)->Heier, Remona(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kernagis, Gerald | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(L)->Ker, Lashawn(R)->Kerfoot, Fallon(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mandril, Sueann | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(R)->Mandiola, Tran(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hoyal, Alayna | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->Hysom, Joaquin(L)->Hopman, Shantay(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Marthe, Talia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(R)->Mcmillian, Kyoko(L)->Marruffo, Frankie(R)->Mchughes, Isadora(L)->Mathieson, Micheline(L)->Marse, Anika(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kopan, Pansy | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(L)->Klipfel, Kristine(R)->Knapp, Horace(R)->Kobayashi, Shannon(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Saik, Royce | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(R)->Rubano, Wendell(R)->Sakshaug, Julie(L)->Rush, Royal(R)->(Empty right child)
